session_date,season_id,player_id,プレイヤー,リーグ,収支,bb_size,ハンド数,VPIP,VPIP_count,VPIP_hands,PFR,PFR_count,PFR_hands,3bet,3bet_count,3bet_hands,Fold to 3bet,Fold_to_3bet_count,Fold_to_3bet_hands,CB,CB_count,CB_hands,WTSD,WTSD_count,WTSD_hands,W$SD,W$SD_count,W$SD_hands
20260615,3,79ab1f08-f86a-4c9e-90ab-2eb9b6cbb325,ぞにー,D,+49.99,20,67,28.36,19,67,13.43,9,67,6.9,2,29,33.33,1,3,100.0,2,2,46.15,6,13,66.67,4,6
20260615,3,55124f5a-dbe5-4ca5-b488-890e08eccf4d,1000,D,-147.09,20,58,27.59,16,58,20.69,12,58,16.67,5,30,0.0,0,0,62.5,5,8,41.67,5,12,40.0,2,5
20260615,3,b8471387-6414-41c1-a51e-2ddec3b72935,tomopoker,D,-70.52,20,56,12.5,7,56,10.71,6,56,11.11,2,18,0.0,0,1,100.0,1,1,66.67,2,3,0.0,0,2
20260615,3,yHZrsG6l5j,sigma,C,-97.28,20,35,22.86,8,35,14.29,5,35,0.0,0,13,50.0,1,2,0.0,0,0,66.67,2,3,50.0,1,2
20260615,3,86ed2db9-515b-4ea1-8b7a-a4eb49db1219,F.T,D,-6.71,20,30,20.0,6,30,10.0,3,30,7.69,1,13,0.0,0,0,50.0,1,2,20.0,1,5,100.0,1,1
20260615,3,33b0cc0a-5139-4389-b5c6-2251826af4ac,kiyo,D,+11.61,20,22,31.82,7,22,18.18,4,22,14.29,1,7,0.0,0,0,66.67,2,3,40.0,2,5,50.0,1,2
20260615,3,9zseyWfctH,池田,C,+3.08,20,22,27.27,6,22,27.27,6,22,20.0,2,10,0.0,0,1,100.0,1,1,0.0,0,2,0.0,0,0
20260615,3,ef16b64a-15ce-4d88-b676-5cbf736440c1,imii,D,-2.9,20,21,19.05,4,21,19.05,4,21,25.0,1,4,0.0,0,1,0.0,0,0,0.0,0,1,0.0,0,0
20260615,3,9444c041-2739-4765-a2d3-59e44eaa3e2a,MARCH,D,-3.5,20,9,22.22,2,9,22.22,2,9,33.33,1,3,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0,0
20260615,3,P_L-3f2PPW,Ryuki,D,-13.52,20,8,25.0,2,8,12.5,1,8,0.0,0,3,0.0,0,0,100.0,1,1,50.0,1,2,0.0,0,1
20260622,3,46bcb58c-75ae-43da-9973-67583ea19221,03/Omi,D,-47.01,20,1115,13.54,151,1115,9.51,106,1115,7.49,32,427,42.86,6,14,50.0,17,34,38.46,35,91,57.14,20,35
20260622,3,dea6f615-c4c1-4b79-819f-26a94218733c,総武快速止め夫,D,+14.99,20,786,21.76,171,786,15.39,121,786,9.78,31,317,30.0,6,20,50.0,23,46,36.94,41,111,39.02,16,41
20260622,3,DXrWVNkdav,TNT,C,-301.8,20,778,25.45,198,778,22.11,172,778,21.79,61,280,14.81,4,27,60.27,44,73,40.31,52,129,42.31,22,52
20260622,3,3f54ee51-69b1-4678-8ba5-516769dc6286,SEIHO,C,-27.15,20,737,22.66,167,737,18.45,136,737,7.72,21,272,60.0,18,30,69.23,36,52,27.17,25,92,40.0,10,25
20260622,3,cd698537-6ce2-4ae4-a098-14705b9d5507,よろろ,D,+553.13,20,694,26.08,181,694,20.32,141,694,12.9,32,248,47.62,10,21,75.38,49,65,33.04,38,115,60.53,23,38
20260622,3,k5rEzFp2MR,arash!,C,+84.89,20,681,21.29,145,681,17.62,120,681,11.48,31,270,70.0,21,30,53.85,21,39,27.4,20,73,65.0,13,20
20260622,3,d51959d6-9d74-41b0-867e-28d4f754897f,sugasuga,D,+75.01,20,661,19.21,127,661,14.52,96,661,9.63,26,270,70.59,12,17,66.67,20,30,36.76,25,68,48.0,12,25
20260622,3,Sc5KlYAPzP,mo’,B,-249.59,20,650,24.0,156,650,19.08,124,650,7.54,19,252,63.33,19,30,35.14,13,37,37.5,30,80,43.33,13,30
20260622,3,161ebe8e-500f-4134-b201-ed6d8e76fae7,新七しのん,D,-55.33,20,640,25.31,162,640,17.81,114,640,10.96,25,228,25.93,7,27,82.0,41,50,36.67,44,120,38.64,17,44
20260622,3,5f3818e5-f4e0-44a5-b14f-76d6d270c526,driven,C,+246.19,20,638,20.22,129,638,15.83,101,638,5.71,14,245,56.67,17,30,51.28,20,39,37.18,29,78,68.97,20,29
20260622,3,DrGOt1cq1y,Jongo,C,-206.76,20,633,23.22,147,633,19.27,122,633,10.13,24,237,80.77,21,26,53.49,23,43,35.21,25,71,28.0,7,25
20260622,3,6df32555-78c2-439e-b7ef-239b4930b532,若松,D,-187.21,20,621,20.13,125,621,14.81,92,621,7.95,19,239,63.64,14,22,74.36,29,39,35.06,27,77,44.44,12,27
20260622,3,46ef71a2-9d10-4cfd-bb06-18a06bdda7a4,よこ,D,+137.87,20,588,25.34,149,588,17.86,105,588,9.25,21,227,44.0,11,25,58.0,29,50,33.64,36,107,69.44,25,36
20260622,3,byYrvu0Qdy,ElNino,A,-215.09,20,586,21.84,128,586,15.7,92,586,8.11,18,222,60.0,12,20,54.05,20,37,50.0,39,78,48.72,19,39
20260622,3,3FatmzAl-m,Kuni,C,-165.49,20,586,36.86,216,586,25.77,151,586,16.67,33,198,17.39,4,23,71.43,40,56,35.71,50,140,34.0,17,50
20260622,3,c47d4473-9ba3-4118-b23a-6b4b45af3f12,ShigreUi,D,+128.89,20,581,17.38,101,581,14.11,82,581,6.17,15,243,70.59,12,17,42.31,11,26,42.31,22,52,63.64,14,22
20260622,3,X2HiN5-cFQ,ゴン02（江戸犬）,B,+197.18,20,567,21.34,121,567,18.17,103,567,7.95,19,239,63.64,14,22,48.48,16,33,31.03,18,58,55.56,10,18
20260622,3,nPiUhQEVMi,かいる,B,+3.74,20,540,22.78,123,540,18.7,101,540,8.0,16,200,50.0,11,22,53.33,16,30,28.12,18,64,44.44,8,18
20260622,3,9kBl9X8tEm,だいすけ,C,+215.61,20,525,25.14,132,525,16.19,85,525,9.26,20,216,41.67,5,12,57.89,22,38,34.78,32,92,43.75,14,32
20260622,3,54dc2d91-c78c-4d09-a808-745da0e897a0,くりきんとん,D,+384.83,20,522,29.69,155,522,19.16,100,522,8.68,19,219,63.33,19,30,53.12,17,32,34.04,32,94,65.62,21,32
20260622,3,bfa51985-c0b3-49e0-adb1-6451bcfb21c5,舌青い町長,D,+41.91,20,490,21.43,105,490,17.55,86,490,8.99,17,189,50.0,8,16,55.26,21,38,16.92,11,65,54.55,6,11
20260622,3,961bdc9b-7e16-44a2-96be-f959b06a2e4d,KEN,D,-376.84,20,471,27.81,131,471,16.56,78,471,9.5,17,179,46.67,7,15,48.39,15,31,33.33,30,90,30.0,9,30
20260622,3,094557ed-3ee1-4c7b-8eed-13cce695e47c,1900,D,-121.18,20,467,31.05,145,467,20.13,94,467,7.1,13,183,11.11,2,18,38.1,16,42,41.9,44,105,50.0,22,44
20260622,3,3e3525d1-f54e-4a8c-81f7-e5dbf5746d2e,PONO,D,-48.7,20,445,21.57,96,445,16.18,72,445,7.78,14,180,58.82,10,17,36.0,9,25,26.79,15,56,66.67,10,15
20260622,3,bqEtnO6wX9,つー,B,-44.3,20,436,22.02,96,436,18.12,79,436,9.09,15,165,33.33,5,15,69.23,18,26,26.42,14,53,57.14,8,14
20260622,3,vdNIJNJGUU,すとふぁ,C,+526.56,20,427,30.91,132,427,23.89,102,427,18.01,29,161,53.85,14,26,54.29,19,35,26.67,20,75,50.0,10,20
20260622,3,MqZu0oArm3,小鳥遊ひいろ,C,-44.7,20,413,21.79,90,413,16.95,70,413,4.85,8,165,62.5,10,16,30.43,7,23,33.33,15,45,33.33,5,15
20260622,3,hig4fvwo_m,とーち,C,+371.5,20,411,19.22,79,411,15.57,64,411,10.13,16,158,45.45,5,11,42.11,8,19,40.0,16,40,50.0,8,16
20260622,3,602dba5a-0946-4c63-8bbf-3a5f2cbe9242,SS,D,-252.05,20,375,21.87,82,375,18.4,69,375,8.96,12,134,69.23,9,13,67.86,19,28,37.78,17,45,52.94,9,17
20260622,3,a19dc17a-fb66-479d-900c-93dbfc56e84b,Hiruma,D,-255.54,20,365,22.74,83,365,17.26,63,365,10.0,15,150,52.94,9,17,42.86,9,21,37.5,18,48,55.56,10,18
20260622,3,b7sgMo_M-5,konasho,C,-50.89,20,362,21.82,79,362,17.4,63,362,9.33,14,150,70.59,12,17,51.85,14,27,34.04,16,47,62.5,10,16
20260622,3,WtIP2AbI23,ノガード,B,+245.99,20,357,22.97,82,357,17.93,64,357,9.7,13,134,41.67,5,12,44.44,12,27,37.5,18,48,77.78,14,18
20260622,3,Oo-rx1G24B,GIL RAIM,C,+303.28,20,356,26.4,94,356,16.29,58,356,5.47,7,128,20.0,2,10,58.82,10,17,35.48,22,62,45.45,10,22
20260622,3,Oc04ITRF7i,waho,C,-239.1,20,322,27.33,88,322,22.05,71,322,10.81,12,111,76.47,13,17,42.86,12,28,30.0,15,50,60.0,9,15
20260622,3,d72691c3-b224-417e-b3fa-8cec40149c32,きむにぃ,D,-94.43,20,319,16.3,52,319,12.85,41,319,5.83,7,120,56.25,9,16,0.0,0,6,39.13,9,23,55.56,5,9
20260622,3,fb20ad0b-a6bc-4ac4-a705-f477c854116f,Ryo,D,+218.42,20,304,33.22,101,304,18.75,57,304,9.17,10,109,30.0,3,10,50.0,8,16,43.94,29,66,51.72,15,29
20260622,3,d2a3a3c5-e0d1-4f39-8372-305f20f02378,POPOI,D,-53.9,20,295,28.81,85,295,16.95,50,295,9.17,11,120,37.5,3,8,70.0,14,20,25.0,15,60,60.0,9,15
20260622,3,64f5d1be-fb76-46d6-97ab-b607b9a0b027,ELLniki,D,-360.51,20,252,24.6,62,252,22.62,57,252,14.71,15,102,77.78,7,9,44.44,8,18,44.0,11,25,18.18,2,11
20260622,3,da969d5b-6fa8-4b0c-a2eb-54c7b5a1c3be,trac13,D,+10.93,20,251,23.11,58,251,19.92,50,251,12.9,12,93,36.36,4,11,70.0,14,20,30.3,10,33,80.0,8,10
20260622,3,b09291c3-2594-428a-a7bf-4dfdd789ac2b,Deke,D,+146.91,20,246,26.83,66,246,16.26,40,246,1.18,1,85,66.67,6,9,29.41,5,17,33.33,16,48,62.5,10,16
20260622,3,02c8f131-97fb-4490-8e42-a8187a60a294,Maru,D,-164.03,20,243,21.81,53,243,19.34,47,243,10.2,10,98,40.0,4,10,85.0,17,20,34.38,11,32,45.45,5,11
20260622,3,e5011537-146b-4b70-bcb7-46ffeeb508ba,Lo,D,-5.09,20,240,26.67,64,240,20.42,49,240,14.44,13,90,42.86,3,7,47.62,10,21,40.54,15,37,60.0,9,15
20260622,3,514c57a9-c8e8-4ea6-b08c-1771ef1bb983,Latias,D,-344.98,20,238,31.93,76,238,22.27,53,238,8.51,8,94,63.64,7,11,76.19,16,21,22.45,11,49,18.18,2,11
20260622,3,841e92f5-7e20-412e-aa89-d222a7b5c668,ジル,D,-388.42,20,233,19.74,46,233,17.6,41,233,11.9,10,84,0.0,0,5,60.0,9,15,39.29,11,28,36.36,4,11
20260622,3,9f6f4359-8f01-4a2a-802a-8e77d02fea6f,vivi,D,+123.4,20,216,19.91,43,216,15.28,33,216,10.71,9,84,75.0,3,4,41.67,5,12,39.13,9,23,44.44,4,9
20260622,3,1313b6a9-5613-4218-9470-e275c3179422,ONIKULOVE,D,+33.56,20,213,26.76,57,213,21.6,46,213,6.58,5,76,22.22,2,9,61.11,11,18,47.06,16,34,31.25,5,16
20260622,3,mXg0a8r7as,Fuku,C,-119.55,20,207,25.12,52,207,17.39,36,207,9.86,7,71,25.0,2,8,53.33,8,15,43.24,16,37,50.0,8,16
20260622,3,EN9N_Z9A78,ぼくだよ,C,-150.49,20,204,24.02,49,204,17.16,35,204,10.71,9,84,75.0,6,8,50.0,6,12,33.33,9,27,22.22,2,9
20260622,3,eed0a045-3fb6-45ae-b88f-0ad6e8016435,Nao,D,-22.63,20,166,24.1,40,166,18.67,31,166,8.7,6,69,77.78,7,9,55.56,5,9,36.84,7,19,42.86,3,7
20260622,3,77b2d3e4-c150-479a-bf0b-a5f38ccbcbd5,たくみ,D,+43.62,20,166,22.29,37,166,17.47,29,166,4.17,3,72,80.0,4,5,50.0,6,12,19.05,4,21,50.0,2,4
20260622,3,3f1bc764-1bd0-4035-8a9c-cbcbaeec38a7,あさだぺかや,D,-127.62,20,163,21.47,35,163,14.72,24,163,8.2,5,61,62.5,5,8,55.56,5,9,30.43,7,23,28.57,2,7
20260622,3,d654f24e-fab5-493b-9fb9-3de7e1a6c395,カナコーリング,D,-102.18,20,160,35.62,57,160,16.88,27,160,9.23,6,65,0.0,0,0,90.91,10,11,21.05,8,38,50.0,4,8
20260622,3,63833fe1-fc65-423c-9560-fbe9e2058f63,三崎美咲,D,+186.19,20,143,20.98,30,143,16.78,24,143,7.27,4,55,0.0,0,4,61.54,8,13,36.36,8,22,87.5,7,8
20260622,3,26849547-930d-492d-b529-346b3f1923c3,tica,D,+29.26,20,135,17.78,24,135,11.85,16,135,1.89,1,53,0.0,0,6,66.67,2,3,50.0,8,16,50.0,4,8
20260622,3,yOGROR9-hE,ワイエム,C,-368.76,20,132,43.18,57,132,19.7,26,132,2.33,1,43,0.0,0,4,16.67,2,12,48.89,22,45,36.36,8,22
20260622,3,WjqaCs8A5o,ばどえあー,C,+171.35,20,130,19.23,25,130,13.08,17,130,6.35,4,63,66.67,2,3,50.0,3,6,53.33,8,15,62.5,5,8
20260622,3,ZzPjBrJeSm,roi,C,+63.34,20,125,23.2,29,125,16.8,21,125,13.64,6,44,66.67,2,3,42.86,3,7,55.56,10,18,50.0,5,10
20260622,3,01f54781-08d2-4834-a2dd-4398867dbb2c,すず,D,-257.91,20,125,28.0,35,125,8.8,11,125,14.29,7,49,0.0,0,1,42.86,3,7,50.0,15,30,40.0,6,15
20260622,3,cc02a086-187e-4954-8495-e4c6ab3d8996,Nikkei225,D,-37.31,20,119,26.05,31,119,24.37,29,119,12.5,5,40,60.0,3,5,53.85,7,13,25.0,4,16,25.0,1,4
20260622,3,s_7Utr4tDi,それいゆ るな,C,-30.57,20,104,33.65,35,104,21.15,22,104,5.56,2,36,22.22,2,9,16.67,1,6,33.33,8,24,37.5,3,8
20260622,3,19d3fc10-d8d9-4cf4-b244-82590d5ef125,そにっく634系,D,-85.67,20,99,18.18,18,99,13.13,13,99,2.63,1,38,0.0,0,2,28.57,2,7,21.43,3,14,33.33,1,3
20260622,3,r1CBe6Qe79,なんでやねん,A,+97,20,99,23.23,23,99,17.17,17,99,10.26,4,39,66.67,2,3,50.0,4,8,53.33,8,15,62.5,5,8
20260622,3,139c1c72-1f07-4c74-a8ea-4b75122db53c,zaurus9620,D,-46.46,20,96,31.25,30,96,20.83,20,96,10.53,4,38,57.14,4,7,14.29,1,7,61.9,13,21,69.23,9,13
20260622,3,yHZrsG6l5j,sigma,C,-119.83,20,81,19.75,16,81,18.52,15,81,8.0,2,25,100.0,9,9,100.0,2,2,66.67,2,3,50.0,1,2
20260622,3,698d8d6a-7778-486e-a578-5178c289cd17,ネギ抜きで,D,-74.04,20,63,20.63,13,63,11.11,7,63,0.0,0,23,0.0,0,2,100.0,3,3,30.0,3,10,33.33,1,3
20260622,3,9zseyWfctH,池田,C,-134.79,20,62,38.71,24,62,30.65,19,62,8.33,2,24,100.0,3,3,55.56,5,9,28.57,4,14,50.0,2,4
20260622,3,d5d4a338-46c8-42b3-8d59-fe0d92d657bc,Key,D,-51.27,20,59,28.81,17,59,13.56,8,59,15.79,3,19,0.0,0,2,100.0,5,5,56.25,9,16,44.44,4,9
20260622,3,33b0cc0a-5139-4389-b5c6-2251826af4ac,kiyo,D,+102.21,20,54,22.22,12,54,16.67,9,54,4.55,1,22,0.0,0,1,0.0,0,3,50.0,4,8,50.0,2,4
20260622,3,kVKTrcl3ld,Futa,C,+42.88,20,49,28.57,14,49,20.41,10,49,8.0,2,25,66.67,2,3,50.0,2,4,33.33,3,9,33.33,1,3
20260622,3,3da56175-0556-415b-a68d-4052bb8cda79,まんたろ,D,-96.29,20,42,19.05,8,42,14.29,6,42,27.27,3,11,0.0,0,1,100.0,2,2,40.0,2,5,0.0,0,2
20260622,3,MOu3OETQYg,take,D,-249.9,20,39,23.08,9,39,20.51,8,39,20.0,4,20,0.0,0,2,80.0,4,5,62.5,5,8,20.0,1,5
20260622,3,e568f359-6293-44ce-ab7e-da0a4cc386f4,t-two,D,+4.2,20,32,15.62,5,32,12.5,4,32,7.14,1,14,0.0,0,0,0.0,0,1,50.0,1,2,100.0,1,1
20260622,3,wO4Vw2dQ8t,イナズマKすけ,C,-2.5,20,1,100.0,1,1,100.0,1,1,0.0,0,0,0.0,0,0,0.0,0,1,100.0,1,1,0.0,0,1
20260629,3,1ff7bbde-caf6-4f29-a8d2-a34a4abf24dc,月野静葉,D,+311.5,20,926,23.22,215,926,16.95,157,926,5.91,22,372,50.0,17,34,59.32,35,59,42.96,58,135,62.07,36,58
20260629,3,93a5c59f-06d9-4c3e-a0ec-61c1087ff697,andon,D,-520.26,20,885,19.66,174,885,17.06,151,885,12.5,45,360,66.67,16,24,62.26,33,53,38.37,33,86,36.36,12,33
20260629,3,4963db79-9230-4ad5-bc30-214414d85ed0,じゃむりんちょ,D,+374.25,20,708,23.16,164,708,19.77,140,708,10.9,29,266,54.84,17,31,63.16,36,57,45.65,42,92,52.38,22,42
20260629,3,rxh1OofX9g,hi,D,-142.25,20,635,18.43,117,635,13.7,87,635,8.3,20,241,52.94,9,17,33.33,8,24,50.0,32,64,56.25,18,32
20260629,3,8d0c2bae-d7e6-4332-8226-559eddbd4d7e,shiro9ma,D,+1.28,20,600,13.0,78,600,9.33,56,600,4.98,12,241,37.5,3,8,38.89,7,18,30.43,14,46,71.43,10,14
20260629,3,9b3f381d-f93f-410c-9bdd-d14d16da72a8,roxas,D,+100.52,20,582,20.79,121,582,15.46,90,582,10.0,23,230,61.11,11,18,51.72,15,29,42.03,29,69,37.93,11,29
20260629,3,c0235243-e3b9-47ab-98e6-bcc86e65cd59,Nakatsu,D,+130.56,20,556,23.92,133,556,18.71,104,556,6.14,14,228,55.0,11,20,52.63,20,38,27.03,20,74,75.0,15,20
20260629,3,708e0b3c-e8cf-4321-97d8-2051d0ae3fcd,TAMURA,D,+165.57,20,548,22.81,125,548,18.07,99,548,11.79,23,195,73.33,11,15,58.82,20,34,27.69,18,65,61.11,11,18
20260629,3,44d38605-d95e-46b2-b77b-c8cd145e7c53,秋華,D,-441.33,20,512,27.73,142,512,19.34,99,512,11.27,23,204,58.82,10,17,48.65,18,37,34.83,31,89,38.71,12,31
20260629,3,0706eb1a-d6f7-4a7d-aeb1-6bdcfc89f9ad,kairi,D,+463.05,20,471,26.11,123,471,21.23,100,471,20.77,43,207,20.0,3,15,52.78,19,36,28.21,22,78,50.0,11,22
20260629,3,17066e06-52fb-4f0f-bebd-89d280632630,のぞみん,D,-45.75,20,424,20.75,88,424,18.63,79,424,6.86,12,175,57.89,11,19,48.15,13,27,36.36,16,44,37.5,6,16
20260629,3,46207008-3ebb-4d86-952d-5190a6259d09,dantoudai,D,-86.59,20,350,23.43,82,350,20.29,71,350,9.79,14,143,60.0,12,20,61.9,13,21,42.86,15,35,60.0,9,15
20260629,3,a58b63af-96f3-4004-9e0e-72c310844646,サボテン,D,+250.83,20,339,22.42,76,339,17.7,60,339,9.72,14,144,55.56,5,9,44.44,8,18,31.43,11,35,72.73,8,11
20260629,3,41a0a888-eece-4217-bced-4c1aa0550ba9,もっきー,D,-290.54,20,334,29.94,100,334,27.25,91,334,14.49,20,138,36.36,8,22,57.58,19,33,35.71,20,56,45.0,9,20
20260629,3,113dc3e9-84d5-4d68-b512-6c388ac0c891,ずほ,D,-166.7,20,290,32.76,95,290,25.86,75,290,2.06,2,97,45.45,10,22,63.64,21,33,33.93,19,56,26.32,5,19
20260629,3,a3b4e71f-ded1-468c-9ee5-29679f13a8f7,むー,D,-412.94,20,253,33.2,84,253,26.48,67,253,20.62,20,97,15.38,2,13,76.92,20,26,42.86,24,56,37.5,9,24
20260629,3,9dacf7ac-5cfd-499d-9bdd-f80697ee5817,MORG,D,+26.5,20,233,25.32,59,233,18.88,44,233,9.57,9,94,70.0,7,10,68.42,13,19,52.78,19,36,63.16,12,19
20260629,3,1dcc7c3c-4992-41ed-ad10-fc2de35a699a,ポカそね,D,-153.96,20,229,17.47,40,229,13.1,30,229,9.46,7,74,0.0,0,2,83.33,10,12,36.36,8,22,37.5,3,8
20260629,3,46ef71a2-9d10-4cfd-bb06-18a06bdda7a4,よこ,D,+10.26,20,160,28.12,45,160,20.0,32,160,0.0,0,68,80.0,12,15,200.0,-2,-1,138.46,18,13,11.11,2,18
20260629,3,59d940f0-66d4-40aa-9538-04a6658136d9,QWERTY,D,-257.22,20,154,24.68,38,154,19.48,30,154,10.17,6,59,40.0,2,5,63.64,7,11,61.9,13,21,15.38,2,13
20260629,3,ada81f46-926c-4e5c-962b-986a1a87bc88,TAKKKA,D,+68.44,20,153,21.57,33,153,13.07,20,153,11.27,8,71,25.0,1,4,83.33,5,6,16.0,4,25,50.0,2,4
20260629,3,JL0yn4eBi6,ヤステ,C,-115.13,20,149,24.16,36,149,17.45,26,149,9.84,6,61,57.14,4,7,85.71,6,7,47.37,9,19,55.56,5,9
20260629,3,bMLfSACYEi,Komachi,D,+59.67,20,127,14.96,19,127,9.45,12,127,6.67,3,45,0.0,0,2,71.43,5,7,31.25,5,16,20.0,1,5
20260629,3,6dd5666d-a33f-424a-90df-5fe23a9fa3c1,Nekotsuno,D,-10.82,20,108,26.85,29,108,24.07,26,108,14.71,5,34,50.0,3,6,54.55,6,11,23.53,4,17,25.0,1,4
20260629,3,b889c4d6-e591-4e44-9e0b-f30e6b4ff979,gasubonbe,D,+46.62,20,106,27.36,29,106,24.53,26,106,8.7,4,46,80.0,4,5,38.46,5,13,11.76,2,17,100.0,2,2
20260629,3,a552ac30-dc05-4a29-be46-c951b3866c49,こじま,D,-0.99,20,89,21.35,19,89,14.61,13,89,11.11,4,36,50.0,1,2,62.5,5,8,40.0,6,15,66.67,4,6
20260629,3,2daecb49-d0c0-4ace-a341-5c3d7ba83642,uzaiinu,D,+107.28,20,79,32.91,26,79,27.85,22,79,21.43,6,28,75.0,3,4,77.78,7,9,31.25,5,16,40.0,2,5
20260629,3,2a913072-797e-40f4-bd2e-547a194b4504,Villain,D,-12.48,20,62,22.58,14,62,19.35,12,62,7.69,2,26,0.0,0,0,40.0,2,5,37.5,3,8,66.67,2,3
20260629,3,386e79dc-3ab1-4835-a2c9-d72ff3c74ae0,neru,D,-101.93,20,50,14.0,7,50,14.0,7,50,11.11,3,27,100.0,1,1,50.0,1,2,33.33,1,3,0.0,0,1
20260629,3,759e27ea-c828-47b3-9023-fd6ab4f3766d,pandarake,D,-122.78,20,44,20.45,9,44,13.64,6,44,4.17,1,24,50.0,1,2,0.0,0,2,33.33,2,6,0.0,0,2
20260629,3,d6f5c421-6c84-4ba6-ab5d-90e27999016f,skawn,D,+7.62,20,40,17.5,7,40,17.5,7,40,8.33,1,12,100.0,1,1,33.33,1,3,33.33,1,3,100.0,1,1
20260629,3,64f5d1be-fb76-46d6-97ab-b607b9a0b027,ELLniki,D,+197.43,20,35,-65.71,-23,35,-51.43,-18,35,-450.0,-9,2,-200.0,-2,1,100.0,-2,-2,-20.0,1,-5,400.0,4,1
20260629,3,e332b17e-0f5a-48bc-a6d7-5de6941c88a8,トリハラ,D,+1.03,20,11,36.36,4,11,18.18,2,11,16.67,1,6,100.0,1,1,100.0,1,1,33.33,1,3,0.0,0,1
20260629,3,152aad99-ab77-4626-9e39-14ede820a4e5,Suramo,D,+1.1,20,5,40.0,2,5,40.0,2,5,0.0,0,3,0.0,0,2,0.0,0,0,0.0,0,1,0.0,0,0
20260629,3,19fa8f93-675e-4643-8424-d40017914de3,bkwkg,D,+11.28,20,5,40.0,2,5,40.0,2,5,0.0,0,1,0.0,0,0,100.0,1,1,100.0,1,1,100.0,1,1
